packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
622,11.714956,1782457533.4852011,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39172,8080,SYN,2,267354554,0,64240,True,False,False,False,False
623,11.715008,1782457533.4852524,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39172,"SYN,ACK",18,2375984784,267354555,65160,False,True,False,False,False
624,11.715101,1782457533.4853463,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39172,8080,ACK,16,267354555,2375984785,502,False,False,True,False,False
625,11.715311,1782457533.4855561,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39172,8080,"ACK,RST",20,267354555,2375984785,502,False,False,False,False,True
626,11.805296,1782457533.5755405,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,45998,8080,SYN,2,2343008955,0,64240,True,False,False,False,False
627,11.805371,1782457533.5756156,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,45998,"SYN,ACK",18,2028513002,2343008956,65160,False,True,False,False,False
628,11.805489,1782457533.5757341,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45998,8080,ACK,16,2343008956,2028513003,502,False,False,True,False,False
629,11.805815,1782457533.57606,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,45998,8080,"ACK,RST",20,2343008956,2028513003,502,False,False,False,False,True
630,11.812329,1782457533.5825741,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38924,8080,SYN,2,2374872126,0,64240,True,False,False,False,False
631,11.812402,1782457533.5826464,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38924,"SYN,ACK",18,2561802965,2374872127,65160,False,True,False,False,False
632,11.812519,1782457533.5827637,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38924,8080,ACK,16,2374872127,2561802966,502,False,False,True,False,False
633,11.81285,1782457533.583095,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38924,8080,"ACK,RST",20,2374872127,2561802966,502,False,False,False,False,True
634,11.839833,1782457533.6100774,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39176,8080,SYN,2,1988128722,0,64240,True,False,False,False,False
