packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2940,32.334293,1782457508.9309118,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53944,8080,"ACK,RST",20,2092711457,1908907088,502,False,False,False,False,True
2941,32.376125,1782457508.9727442,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59406,8080,SYN,2,1944629892,0,8192,True,False,False,False,False
2942,32.376201,1782457508.9728198,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,59406,"SYN,ACK",18,3350333977,1944629893,64240,False,True,False,False,False
2943,32.376244,1782457508.9728625,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59406,8080,RST,4,1944629893,0,0,False,False,False,False,True
2944,32.444492,1782457509.0411105,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,58085,8080,SYN,2,2458693598,0,8192,True,False,False,False,False
2945,32.444605,1782457509.0412235,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,58085,"SYN,ACK",18,4130268201,2458693599,64240,False,True,False,False,False
2946,32.444702,1782457509.0413206,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,58085,8080,RST,4,2458693599,0,0,False,False,False,False,True
2947,32.451428,1782457509.0480468,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40918,8080,SYN,2,3644227990,0,64240,True,False,False,False,False
2948,32.451473,1782457509.0480917,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40918,"SYN,ACK",18,997347821,3644227991,65160,False,True,False,False,False
2949,32.451535,1782457509.0481536,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40918,8080,ACK,16,3644227991,997347822,502,False,False,True,False,False
2950,32.451725,1782457509.0483441,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40918,8080,"ACK,RST",20,3644227991,997347822,502,False,False,False,False,True
2951,32.458753,1782457509.0553718,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53956,8080,SYN,2,430372851,0,64240,True,False,False,False,False
2952,32.458799,1782457509.0554183,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53956,"SYN,ACK",18,3627576386,430372852,65160,False,True,False,False,False
2953,32.45886,1782457509.0554788,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53956,8080,ACK,16,430372852,3627576387,502,False,False,True,False,False
2954,32.459039,1782457509.0556576,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53956,8080,"ACK,RST",20,430372852,3627576387,502,False,False,False,False,True
2955,32.509723,1782457509.1063418,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56022,8080,SYN,2,1668038727,0,8192,True,False,False,False,False
2956,32.509809,1782457509.106428,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,56022,"SYN,ACK",18,4233761467,1668038728,64240,False,True,False,False,False
2957,32.509863,1782457509.1064818,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56022,8080,RST,4,1668038728,0,0,False,False,False,False,True
2958,32.576775,1782457509.1733937,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40924,8080,SYN,2,878458299,0,64240,True,False,False,False,False
2959,32.576856,1782457509.1734746,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40924,"SYN,ACK",18,1040949298,878458300,65160,False,True,False,False,False
2960,32.576973,1782457509.1735923,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40924,8080,ACK,16,878458300,1040949299,502,False,False,True,False,False
2961,32.57735,1782457509.1739688,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40924,8080,"ACK,RST",20,878458300,1040949299,502,False,False,False,False,True
2962,32.579394,1782457509.1760132,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53087,8080,SYN,2,251350730,0,8192,True,False,False,False,False
2963,32.579502,1782457509.176121,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,53087,"SYN,ACK",18,2266033877,251350731,64240,False,True,False,False,False
2964,32.579587,1782457509.1762054,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53087,8080,RST,4,251350731,0,0,False,False,False,False,True
2965,32.58383,1782457509.180449,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53964,8080,SYN,2,3388890270,0,64240,True,False,False,False,False
2966,32.583872,1782457509.1804912,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53964,"SYN,ACK",18,2603648341,3388890271,65160,False,True,False,False,False
2967,32.58394,1782457509.1805587,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53964,8080,ACK,16,3388890271,2603648342,502,False,False,True,False,False
2968,32.58414,1782457509.1807592,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53964,8080,"ACK,RST",20,3388890271,2603648342,502,False,False,False,False,True
2969,32.641806,1782457509.2384248,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60727,8080,SYN,2,3463818422,0,8192,True,False,False,False,False
2970,32.641878,1782457509.2384968,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,60727,"SYN,ACK",18,1785596122,3463818423,64240,False,True,False,False,False
2971,32.641916,1782457509.2385352,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60727,8080,RST,4,3463818423,0,0,False,False,False,False,True
2972,32.701648,1782457509.2982666,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40930,8080,SYN,2,694182319,0,64240,True,False,False,False,False
2973,32.70174,1782457509.298359,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40930,"SYN,ACK",18,2488415079,694182320,65160,False,True,False,False,False
2974,32.701878,1782457509.2984965,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40930,8080,ACK,16,694182320,2488415080,502,False,False,True,False,False
2975,32.702205,1782457509.2988238,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40930,8080,"ACK,RST",20,694182320,2488415080,502,False,False,False,False,True
2976,32.708885,1782457509.3055043,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53970,8080,SYN,2,2231019344,0,64240,True,False,False,False,False
2977,32.708939,1782457509.3055577,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53970,"SYN,ACK",18,392151722,2231019345,65160,False,True,False,False,False
2978,32.709016,1782457509.3056345,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53970,8080,ACK,16,2231019345,392151723,502,False,False,True,False,False
2979,32.709238,1782457509.3058567,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53970,8080,"ACK,RST",20,2231019345,392151723,502,False,False,False,False,True
2980,32.710851,1782457509.3074703,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,50299,8080,SYN,2,1482426444,0,8192,True,False,False,False,False
2981,32.71093,1782457509.3075492,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,50299,"SYN,ACK",18,1905709727,1482426445,64240,False,True,False,False,False
2982,32.710979,1782457509.307598,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,50299,8080,RST,4,1482426445,0,0,False,False,False,False,True
2983,32.779001,1782457509.3756204,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51433,8080,SYN,2,2334308761,0,8192,True,False,False,False,False
2984,32.77909,1782457509.3757093,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,51433,"SYN,ACK",18,2261508216,2334308762,64240,False,True,False,False,False
2985,32.77915,1782457509.375769,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51433,8080,RST,4,2334308762,0,0,False,False,False,False,True
2986,32.826588,1782457509.4232073,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40944,8080,SYN,2,2423557154,0,64240,True,False,False,False,False
2987,32.826647,1782457509.4232655,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40944,"SYN,ACK",18,3058812741,2423557155,65160,False,True,False,False,False
2988,32.826763,1782457509.423382,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40944,8080,ACK,16,2423557155,3058812742,502,False,False,True,False,False
2989,32.827022,1782457509.4236407,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40944,8080,"ACK,RST",20,2423557155,3058812742,502,False,False,False,False,True
2990,32.833909,1782457509.430528,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,53986,8080,SYN,2,1637695358,0,64240,True,False,False,False,False
2991,32.833967,1782457509.4305856,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,53986,"SYN,ACK",18,116535328,1637695359,65160,False,True,False,False,False
2992,32.834049,1782457509.4306684,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53986,8080,ACK,16,1637695359,116535329,502,False,False,True,False,False
2993,32.834281,1782457509.4308996,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,53986,8080,"ACK,RST",20,1637695359,116535329,502,False,False,False,False,True
2994,32.842071,1782457509.43869,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57824,8080,SYN,2,767171824,0,8192,True,False,False,False,False
