packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
882,10.016567,1782457671.7032938,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,62722,8080,RST,4,682711317,0,0,False,False,False,False,True
883,10.017893,1782457671.7046194,02:00:00:00:00:01,192.0.2.115,172.28.5.3,TCP,54,61760,8080,SYN,2,2477020326,0,8192,True,False,False,False,False
884,10.042066,1782457671.7287922,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,64626,8080,SYN,2,2019005028,0,8192,True,False,False,False,False
885,10.04219,1782457671.728917,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,64626,"SYN,ACK",18,4142426578,2019005029,64240,False,True,False,False,False
886,10.042274,1782457671.7290006,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,64626,8080,RST,4,2019005029,0,0,False,False,False,False,True
887,10.044057,1782457671.730784,02:00:00:00:00:01,198.51.100.206,172.28.5.3,TCP,54,57618,8080,SYN,2,2585037627,0,8192,True,False,False,False,False
888,10.066987,1782457671.7537136,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,50085,8080,SYN,2,949297030,0,8192,True,False,False,False,False
889,10.067105,1782457671.7538311,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,50085,"SYN,ACK",18,1898952165,949297031,64240,False,True,False,False,False
890,10.067192,1782457671.753919,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,50085,8080,RST,4,949297031,0,0,False,False,False,False,True
891,10.067844,1782457671.7545705,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57576,8080,SYN,2,625274400,0,64240,True,False,False,False,False
892,10.06791,1782457671.7546368,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57576,"SYN,ACK",18,3113520144,625274401,65160,False,True,False,False,False
