packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
1,5.41096,1782457572.2432365,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60230,8080,SYN,2,361458638,0,64240,True,False,False,False,False
2,5.411039,1782457572.2433152,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60230,"SYN,ACK",18,3840171002,361458639,65160,False,True,False,False,False
3,5.411147,1782457572.243424,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60230,8080,ACK,16,361458639,3840171003,502,False,False,True,False,False
4,5.411363,1782457572.2436392,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60230,8080,"ACK,RST",20,361458639,3840171003,502,False,False,False,False,True
5,5.43522,1782457572.267496,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60242,8080,SYN,2,3571513287,0,64240,True,False,False,False,False
6,5.435293,1782457572.2675693,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60242,"SYN,ACK",18,2087933323,3571513288,65160,False,True,False,False,False
7,5.43536,1782457572.267637,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60242,8080,ACK,16,3571513288,2087933324,502,False,False,True,False,False
8,5.435579,1782457572.2678552,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60242,8080,"ACK,RST",20,3571513288,2087933324,502,False,False,False,False,True
9,5.447081,1782457572.279358,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51998,8080,SYN,2,2109648672,0,8192,True,False,False,False,False
10,5.44716,1782457572.2794363,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,51998,"SYN,ACK",18,1391234754,2109648673,64240,False,True,False,False,False
11,5.447199,1782457572.2794757,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51998,8080,RST,4,2109648673,0,0,False,False,False,False,True
12,5.450562,1782457572.2828386,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57039,8080,SYN,2,3250258134,0,8192,True,False,False,False,False
13,5.450639,1782457572.282916,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57039,"SYN,ACK",18,157030485,3250258135,64240,False,True,False,False,False
14,5.450681,1782457572.282958,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57039,8080,RST,4,3250258135,0,0,False,False,False,False,True
15,5.45257,1782457572.284847,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57238,8080,SYN,2,449920450,0,64240,True,False,False,False,False
16,5.452623,1782457572.2848997,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57238,"SYN,ACK",18,3480840092,449920451,65160,False,True,False,False,False
17,5.452692,1782457572.2849684,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57238,8080,ACK,16,449920451,3480840093,502,False,False,True,False,False
18,5.45294,1782457572.2852166,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57238,8080,"ACK,RST",20,449920451,3480840093,502,False,False,False,False,True
19,5.460236,1782457572.2925122,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60248,8080,SYN,2,2677017851,0,64240,True,False,False,False,False
20,5.46029,1782457572.2925663,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60248,"SYN,ACK",18,2233542559,2677017852,65160,False,True,False,False,False
21,5.460357,1782457572.2926338,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60248,8080,ACK,16,2677017852,2233542560,502,False,False,True,False,False
22,5.460539,1782457572.2928152,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60248,8080,"ACK,RST",20,2677017852,2233542560,502,False,False,False,False,True
23,5.469404,1782457572.3016803,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53500,8080,SYN,2,1453800051,0,8192,True,False,False,False,False
24,5.469485,1782457572.3017614,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,53500,"SYN,ACK",18,2596462866,1453800052,64240,False,True,False,False,False
25,5.469528,1782457572.301805,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53500,8080,RST,4,1453800052,0,0,False,False,False,False,True
26,5.48519,1782457572.3174663,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60260,8080,SYN,2,483273516,0,64240,True,False,False,False,False
27,5.485239,1782457572.3175156,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60260,"SYN,ACK",18,3736729326,483273517,65160,False,True,False,False,False
28,5.485305,1782457572.3175814,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60260,8080,ACK,16,483273517,3736729327,502,False,False,True,False,False
29,5.485479,1782457572.3177555,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60260,8080,"ACK,RST",20,483273517,3736729327,502,False,False,False,False,True
30,5.496664,1782457572.3289406,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57635,8080,SYN,2,1913807881,0,8192,True,False,False,False,False
31,5.496769,1782457572.329046,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57635,"SYN,ACK",18,625924607,1913807882,64240,False,True,False,False,False
32,5.496835,1782457572.3291113,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57635,8080,RST,4,1913807882,0,0,False,False,False,False,True
33,5.510275,1782457572.342552,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60270,8080,SYN,2,2101205776,0,64240,True,False,False,False,False
34,5.51034,1782457572.3426163,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60270,"SYN,ACK",18,872443192,2101205777,65160,False,True,False,False,False
35,5.510423,1782457572.3426995,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60270,8080,ACK,16,2101205777,872443193,502,False,False,True,False,False
36,5.510654,1782457572.3429306,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60270,8080,"ACK,RST",20,2101205777,872443193,502,False,False,False,False,True
37,5.520753,1782457572.3530297,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64855,8080,SYN,2,2101902934,0,8192,True,False,False,False,False
38,5.520841,1782457572.3531177,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,64855,"SYN,ACK",18,1021534120,2101902935,64240,False,True,False,False,False
39,5.520891,1782457572.353168,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64855,8080,RST,4,2101902935,0,0,False,False,False,False,True
40,5.535203,1782457572.36748,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60272,8080,SYN,2,2115979642,0,64240,True,False,False,False,False
41,5.535258,1782457572.3675349,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60272,"SYN,ACK",18,668136340,2115979643,65160,False,True,False,False,False
42,5.535332,1782457572.367609,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60272,8080,ACK,16,2115979643,668136341,502,False,False,True,False,False
43,5.535533,1782457572.3678095,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60272,8080,"ACK,RST",20,2115979643,668136341,502,False,False,False,False,True
44,5.546654,1782457572.378931,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57369,8080,SYN,2,610028995,0,8192,True,False,False,False,False
45,5.546757,1782457572.379033,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57369,"SYN,ACK",18,4022100611,610028996,64240,False,True,False,False,False
46,5.546828,1782457572.3791049,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57369,8080,RST,4,610028996,0,0,False,False,False,False,True
47,5.560191,1782457572.3924675,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60280,8080,SYN,2,2497538225,0,64240,True,False,False,False,False
48,5.560238,1782457572.3925145,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60280,"SYN,ACK",18,3371302396,2497538226,65160,False,True,False,False,False
49,5.560302,1782457572.3925781,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60280,8080,ACK,16,2497538226,3371302397,502,False,False,True,False,False
50,5.560478,1782457572.3927546,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60280,8080,"ACK,RST",20,2497538226,3371302397,502,False,False,False,False,True
51,5.571156,1782457572.4034321,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52049,8080,SYN,2,318055655,0,8192,True,False,False,False,False
52,5.571249,1782457572.4035256,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,52049,"SYN,ACK",18,3580754941,318055656,64240,False,True,False,False,False
53,5.571309,1782457572.4035852,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,52049,8080,RST,4,318055656,0,0,False,False,False,False,True
54,5.576917,1782457572.4091935,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57252,8080,SYN,2,1444657886,0,64240,True,False,False,False,False
55,5.576966,1782457572.4092424,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57252,"SYN,ACK",18,3762419206,1444657887,65160,False,True,False,False,False
56,5.577054,1782457572.4093304,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57252,8080,ACK,16,1444657887,3762419207,502,False,False,True,False,False
57,5.577279,1782457572.4095552,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57252,8080,"ACK,RST",20,1444657887,3762419207,502,False,False,False,False,True
58,5.585141,1782457572.4174175,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60294,8080,SYN,2,902544759,0,64240,True,False,False,False,False
59,5.585191,1782457572.4174674,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60294,"SYN,ACK",18,1334386009,902544760,65160,False,True,False,False,False
60,5.585254,1782457572.4175303,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60294,8080,ACK,16,902544760,1334386010,502,False,False,True,False,False
61,5.585424,1782457572.4177008,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60294,8080,"ACK,RST",20,902544760,1334386010,502,False,False,False,False,True
62,5.594897,1782457572.4271734,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64374,8080,SYN,2,1124879043,0,8192,True,False,False,False,False
63,5.594981,1782457572.4272573,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,64374,"SYN,ACK",18,2367906236,1124879044,64240,False,True,False,False,False
64,5.595045,1782457572.4273214,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64374,8080,RST,4,1124879044,0,0,False,False,False,False,True
65,5.610267,1782457572.442544,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60308,8080,SYN,2,3480729428,0,64240,True,False,False,False,False
66,5.610327,1782457572.4426038,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60308,"SYN,ACK",18,729711940,3480729429,65160,False,True,False,False,False
67,5.61041,1782457572.442687,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60308,8080,ACK,16,3480729429,729711941,502,False,False,True,False,False
68,5.610645,1782457572.4429216,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60308,8080,"ACK,RST",20,3480729429,729711941,502,False,False,False,False,True
69,5.620381,1782457572.452658,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59889,8080,SYN,2,1702104330,0,8192,True,False,False,False,False
70,5.620468,1782457572.4527445,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,59889,"SYN,ACK",18,4107942148,1702104331,64240,False,True,False,False,False
71,5.620521,1782457572.4527974,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59889,8080,RST,4,1702104331,0,0,False,False,False,False,True
72,5.635254,1782457572.4675307,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60322,8080,SYN,2,3288175762,0,64240,True,False,False,False,False
73,5.635304,1782457572.4675806,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60322,"SYN,ACK",18,7386335,3288175763,65160,False,True,False,False,False
74,5.635377,1782457572.4676533,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60322,8080,ACK,16,3288175763,7386336,502,False,False,True,False,False
75,5.635579,1782457572.4678552,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60322,8080,"ACK,RST",20,3288175763,7386336,502,False,False,False,False,True
76,5.646179,1782457572.478456,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60713,8080,SYN,2,3322749189,0,8192,True,False,False,False,False
77,5.646272,1782457572.478549,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,60713,"SYN,ACK",18,1755391119,3322749190,64240,False,True,False,False,False
78,5.64633,1782457572.4786067,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60713,8080,RST,4,3322749190,0,0,False,False,False,False,True
79,5.660196,1782457572.4924722,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60334,8080,SYN,2,1069337607,0,64240,True,False,False,False,False
80,5.66024,1782457572.4925165,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60334,"SYN,ACK",18,875272252,1069337608,65160,False,True,False,False,False
81,5.660307,1782457572.4925833,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60334,8080,ACK,16,1069337608,875272253,502,False,False,True,False,False
82,5.660483,1782457572.49276,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60334,8080,"ACK,RST",20,1069337608,875272253,502,False,False,False,False,True
83,5.671015,1782457572.5032911,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60765,8080,SYN,2,3675915412,0,8192,True,False,False,False,False
84,5.671129,1782457572.503405,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,60765,"SYN,ACK",18,595208093,3675915413,64240,False,True,False,False,False
85,5.671189,1782457572.5034654,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60765,8080,RST,4,3675915413,0,0,False,False,False,False,True
86,5.685217,1782457572.5174932,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60350,8080,SYN,2,2556699137,0,64240,True,False,False,False,False
87,5.685265,1782457572.517542,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60350,"SYN,ACK",18,1313677026,2556699138,65160,False,True,False,False,False
88,5.685332,1782457572.517609,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60350,8080,ACK,16,2556699138,1313677027,502,False,False,True,False,False
89,5.685522,1782457572.5177982,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60350,8080,"ACK,RST",20,2556699138,1313677027,502,False,False,False,False,True
90,5.696157,1782457572.528434,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57341,8080,SYN,2,2697752679,0,8192,True,False,False,False,False
91,5.696251,1782457572.528528,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57341,"SYN,ACK",18,1794714191,2697752680,64240,False,True,False,False,False
92,5.696316,1782457572.5285928,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57341,8080,RST,4,2697752680,0,0,False,False,False,False,True
93,5.701867,1782457572.5341432,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57268,8080,SYN,2,771389003,0,64240,True,False,False,False,False
94,5.701915,1782457572.5341916,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57268,"SYN,ACK",18,1942920844,771389004,65160,False,True,False,False,False
95,5.701983,1782457572.5342598,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57268,8080,ACK,16,771389004,1942920845,502,False,False,True,False,False
96,5.702225,1782457572.5345013,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57268,8080,"ACK,RST",20,771389004,1942920845,502,False,False,False,False,True
97,5.710127,1782457572.5424035,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60360,8080,SYN,2,1712053961,0,64240,True,False,False,False,False
98,5.710174,1782457572.5424502,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60360,"SYN,ACK",18,4108717239,1712053962,65160,False,True,False,False,False
99,5.710234,1782457572.5425107,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60360,8080,ACK,16,1712053962,4108717240,502,False,False,True,False,False
100,5.710409,1782457572.5426857,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60360,8080,"ACK,RST",20,1712053962,4108717240,502,False,False,False,False,True
101,5.720279,1782457572.5525553,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57807,8080,SYN,2,3510464565,0,8192,True,False,False,False,False
102,5.720371,1782457572.5526478,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57807,"SYN,ACK",18,340881973,3510464566,64240,False,True,False,False,False
103,5.72043,1782457572.552707,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57807,8080,RST,4,3510464566,0,0,False,False,False,False,True
104,5.735262,1782457572.5675385,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60362,8080,SYN,2,3912397573,0,64240,True,False,False,False,False
105,5.735317,1782457572.5675938,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60362,"SYN,ACK",18,606514551,3912397574,65160,False,True,False,False,False
106,5.735391,1782457572.5676675,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60362,8080,ACK,16,3912397574,606514552,502,False,False,True,False,False
107,5.735592,1782457572.5678685,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60362,8080,"ACK,RST",20,3912397574,606514552,502,False,False,False,False,True
108,5.746102,1782457572.5783787,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64774,8080,SYN,2,3322158292,0,8192,True,False,False,False,False
109,5.746199,1782457572.578476,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,64774,"SYN,ACK",18,830480022,3322158293,64240,False,True,False,False,False
110,5.74626,1782457572.5785367,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,64774,8080,RST,4,3322158293,0,0,False,False,False,False,True
111,5.760216,1782457572.5924928,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60364,8080,SYN,2,811640766,0,64240,True,False,False,False,False
112,5.760263,1782457572.5925395,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60364,"SYN,ACK",18,3841770265,811640767,65160,False,True,False,False,False
113,5.760334,1782457572.5926104,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60364,8080,ACK,16,811640767,3841770266,502,False,False,True,False,False
114,5.76052,1782457572.5927968,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60364,8080,"ACK,RST",20,811640767,3841770266,502,False,False,False,False,True
115,5.771942,1782457572.6042185,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,55001,8080,SYN,2,1985162403,0,8192,True,False,False,False,False
116,5.772052,1782457572.6043289,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,55001,"SYN,ACK",18,1122146255,1985162404,64240,False,True,False,False,False
117,5.772103,1782457572.6043794,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,55001,8080,RST,4,1985162404,0,0,False,False,False,False,True
118,5.785219,1782457572.6174955,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60380,8080,SYN,2,736989717,0,64240,True,False,False,False,False
119,5.785264,1782457572.6175408,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60380,"SYN,ACK",18,2556971366,736989718,65160,False,True,False,False,False
120,5.785334,1782457572.6176105,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60380,8080,ACK,16,736989718,2556971367,502,False,False,True,False,False
121,5.785517,1782457572.617794,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60380,8080,"ACK,RST",20,736989718,2556971367,502,False,False,False,False,True
122,5.796069,1782457572.6283453,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,62080,8080,SYN,2,2080931237,0,8192,True,False,False,False,False
123,5.796161,1782457572.6284375,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,62080,"SYN,ACK",18,2481644565,2080931238,64240,False,True,False,False,False
124,5.79622,1782457572.628497,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,62080,8080,RST,4,2080931238,0,0,False,False,False,False,True
125,5.810233,1782457572.6425097,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60392,8080,SYN,2,3283169251,0,64240,True,False,False,False,False
126,5.81028,1782457572.6425562,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60392,"SYN,ACK",18,843934866,3283169252,65160,False,True,False,False,False
127,5.810348,1782457572.6426241,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60392,8080,ACK,16,3283169252,843934867,502,False,False,True,False,False
128,5.81053,1782457572.642807,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60392,8080,"ACK,RST",20,3283169252,843934867,502,False,False,False,False,True
129,5.820992,1782457572.6532688,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51349,8080,SYN,2,534138608,0,8192,True,False,False,False,False
130,5.821113,1782457572.6533897,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,51349,"SYN,ACK",18,4134399812,534138609,64240,False,True,False,False,False
131,5.821173,1782457572.6534495,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,51349,8080,RST,4,534138609,0,0,False,False,False,False,True
132,5.826865,1782457572.6591413,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57274,8080,SYN,2,3759434347,0,64240,True,False,False,False,False
133,5.826914,1782457572.659191,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57274,"SYN,ACK",18,2406958766,3759434348,65160,False,True,False,False,False
134,5.826986,1782457572.659263,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57274,8080,ACK,16,3759434348,2406958767,502,False,False,True,False,False
135,5.82722,1782457572.6594968,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57274,8080,"ACK,RST",20,3759434348,2406958767,502,False,False,False,False,True
136,5.835124,1782457572.6674004,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60394,8080,SYN,2,3405693789,0,64240,True,False,False,False,False
137,5.835169,1782457572.6674457,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60394,"SYN,ACK",18,3242498959,3405693790,65160,False,True,False,False,False
138,5.835229,1782457572.6675053,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60394,8080,ACK,16,3405693790,3242498960,502,False,False,True,False,False
139,5.835387,1782457572.6676638,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60394,8080,"ACK,RST",20,3405693790,3242498960,502,False,False,False,False,True
140,5.844825,1782457572.6771011,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,61978,8080,SYN,2,650158292,0,8192,True,False,False,False,False
141,5.844913,1782457572.6771896,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,61978,"SYN,ACK",18,3261983678,650158293,64240,False,True,False,False,False
142,5.844967,1782457572.6772437,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,61978,8080,RST,4,650158293,0,0,False,False,False,False,True
143,5.86025,1782457572.692527,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60406,8080,SYN,2,4264881134,0,64240,True,False,False,False,False
144,5.860304,1782457572.6925802,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60406,"SYN,ACK",18,2167553461,4264881135,65160,False,True,False,False,False
145,5.860378,1782457572.6926548,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60406,8080,ACK,16,4264881135,2167553462,502,False,False,True,False,False
146,5.86058,1782457572.6928566,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60406,8080,"ACK,RST",20,4264881135,2167553462,502,False,False,False,False,True
147,5.871573,1782457572.7038498,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53350,8080,SYN,2,4118211860,0,8192,True,False,False,False,False
148,5.871675,1782457572.703952,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,53350,"SYN,ACK",18,3445047597,4118211861,64240,False,True,False,False,False
149,5.871739,1782457572.7040153,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53350,8080,RST,4,4118211861,0,0,False,False,False,False,True
150,5.885194,1782457572.7174702,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60416,8080,SYN,2,2475865666,0,64240,True,False,False,False,False
151,5.885241,1782457572.7175174,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60416,"SYN,ACK",18,1514320613,2475865667,65160,False,True,False,False,False
152,5.885307,1782457572.7175832,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60416,8080,ACK,16,2475865667,1514320614,502,False,False,True,False,False
153,5.885486,1782457572.7177625,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60416,8080,"ACK,RST",20,2475865667,1514320614,502,False,False,False,False,True
154,5.895995,1782457572.7282712,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59076,8080,SYN,2,2575323470,0,8192,True,False,False,False,False
155,5.896119,1782457572.7283957,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,59076,"SYN,ACK",18,3122218737,2575323471,64240,False,True,False,False,False
156,5.896185,1782457572.7284613,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59076,8080,RST,4,2575323471,0,0,False,False,False,False,True
157,5.910236,1782457572.7425122,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60422,8080,SYN,2,2717967722,0,64240,True,False,False,False,False
158,5.910283,1782457572.7425592,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60422,"SYN,ACK",18,2604114871,2717967723,65160,False,True,False,False,False
159,5.910353,1782457572.7426295,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60422,8080,ACK,16,2717967723,2604114872,502,False,False,True,False,False
160,5.910541,1782457572.7428172,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60422,8080,"ACK,RST",20,2717967723,2604114872,502,False,False,False,False,True
161,5.921002,1782457572.7532787,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53113,8080,SYN,2,1716902913,0,8192,True,False,False,False,False
162,5.92113,1782457572.7534068,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,53113,"SYN,ACK",18,622179785,1716902914,64240,False,True,False,False,False
163,5.9212,1782457572.7534764,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,53113,8080,RST,4,1716902914,0,0,False,False,False,False,True
