packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
3253,33.430196,1782457741.986259,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55128,8080,SYN,2,2384901524,0,64240,True,False,False,False,False
3254,33.430287,1782457741.9863503,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55128,"SYN,ACK",18,303282946,2384901525,65160,False,True,False,False,False
3255,33.430386,1782457741.9864495,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55128,8080,ACK,16,2384901525,303282947,502,False,False,True,False,False
3256,33.430663,1782457741.9867263,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55128,8080,"ACK,RST",20,2384901525,303282947,502,False,False,False,False,True
3257,33.468383,1782457742.0244465,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,65096,8080,SYN,2,2037828425,0,8192,True,False,False,False,False
3258,33.468506,1782457742.0245697,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,65096,"SYN,ACK",18,2978236199,2037828426,64240,False,True,False,False,False
3259,33.46859,1782457742.024654,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,65096,8080,RST,4,2037828426,0,0,False,False,False,False,True
3260,33.521257,1782457742.0773206,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39906,8080,SYN,2,222099255,0,64240,True,False,False,False,False
3261,33.521306,1782457742.0773697,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39906,"SYN,ACK",18,3867887488,222099256,65160,False,True,False,False,False
3262,33.521377,1782457742.0774407,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39906,8080,ACK,16,222099256,3867887489,502,False,False,True,False,False
3263,33.52158,1782457742.0776436,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39906,8080,"ACK,RST",20,222099256,3867887489,502,False,False,False,False,True
3264,33.530355,1782457742.0864182,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55130,8080,SYN,2,2759916307,0,64240,True,False,False,False,False
3265,33.53043,1782457742.0864937,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55130,"SYN,ACK",18,3767646559,2759916308,65160,False,True,False,False,False
3266,33.530548,1782457742.0866117,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55130,8080,ACK,16,2759916308,3767646560,502,False,False,True,False,False
