packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2902,31.75234,1782457648.24344,02:00:00:00:00:01,198.51.100.169,172.28.5.3,TCP,54,62710,8080,SYN,2,2160618216,0,8192,True,False,False,False,False
2903,31.803114,1782457648.2942142,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,36052,8080,SYN,2,2289996468,0,64240,True,False,False,False,False
2904,31.803164,1782457648.2942634,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,36052,"SYN,ACK",18,4269098009,2289996469,65160,False,True,False,False,False
2905,31.803252,1782457648.2943516,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36052,8080,ACK,16,2289996469,4269098010,502,False,False,True,False,False
2906,31.80344,1782457648.2945397,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36052,8080,"ACK,RST",20,2289996469,4269098010,502,False,False,False,False,True
2907,31.817841,1782457648.308941,02:00:00:00:00:01,198.51.100.1,172.28.5.3,TCP,54,55962,8080,SYN,2,2284898789,0,8192,True,False,False,False,False
2908,31.835127,1782457648.326227,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,33042,8080,SYN,2,964366404,0,64240,True,False,False,False,False
2909,31.835185,1782457648.3262851,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,33042,"SYN,ACK",18,613565480,964366405,65160,False,True,False,False,False
2910,31.835309,1782457648.3264089,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33042,8080,ACK,16,964366405,613565481,502,False,False,True,False,False
2911,31.835576,1782457648.3266761,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33042,8080,"ACK,RST",20,964366405,613565481,502,False,False,False,False,True
2912,31.845133,1782457648.3362324,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,60062,8080,SYN,2,1646753766,0,64240,True,False,False,False,False
2913,31.845193,1782457648.336293,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,60062,"SYN,ACK",18,438579588,1646753767,65160,False,True,False,False,False
2914,31.845412,1782457648.336512,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60062,8080,ACK,16,1646753767,438579589,502,False,False,True,False,False
2915,31.845682,1782457648.3367817,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,60062,8080,"ACK,RST",20,1646753767,438579589,502,False,False,False,False,True
2916,31.886557,1782457648.3776565,02:00:00:00:00:01,203.0.113.220,172.28.5.3,TCP,54,61579,8080,SYN,2,3352332693,0,8192,True,False,False,False,False
2917,31.928189,1782457648.4192889,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,36060,8080,SYN,2,1305372785,0,64240,True,False,False,False,False
2918,31.928261,1782457648.4193606,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,36060,"SYN,ACK",18,3769943168,1305372786,65160,False,True,False,False,False
2919,31.928356,1782457648.4194555,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36060,8080,ACK,16,1305372786,3769943169,502,False,False,True,False,False
2920,31.928601,1782457648.4197004,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,36060,8080,"ACK,RST",20,1305372786,3769943169,502,False,False,False,False,True
2921,31.95039,1782457648.44149,02:00:00:00:00:01,203.0.113.95,172.28.5.3,TCP,54,49331,8080,SYN,2,3341866540,0,8192,True,False,False,False,False
2922,31.960188,1782457648.4512877,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,33044,8080,SYN,2,3290806507,0,64240,True,False,False,False,False
2923,31.960268,1782457648.451368,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,33044,"SYN,ACK",18,6337686,3290806508,65160,False,True,False,False,False
2924,31.960366,1782457648.4514663,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33044,8080,ACK,16,3290806508,6337687,502,False,False,True,False,False
2925,31.960629,1782457648.4517293,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,33044,8080,"ACK,RST",20,3290806508,6337687,502,False,False,False,False,True
